i_episode,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
493,235.733647058,0.6000000000000002,1.16020737017,0.944063741332,0.0,1.85478106332,4.7859607622,0.01,0.317659002147,0.0102261929575,-3.66285932276,-28.82576719,28.7082587282,0.0,-0.00107453155251,899.999649819,899.997978751,-0.00195886783471
494,234.127485706,0.48000000000000015,1.05095026373,0.663958173479,0.0,5.2951814987,4.90908321553,0.01,0.835034323747,-0.638699915087,-6.01378292579,-28.7777007849,28.686891211,0.0,0.00121258192675,899.325758649,899.99858956,0.00523965917516
495,238.970080374,0.6600000000000003,1.76194358563,2.55449790552,0.0,0.124399292567,2.23685390147,0.01,1.28796894395,4.94086768404,-5.7702029619,-28.8315115088,28.8162340114,0.0,-0.000579695324414,899.985604774,899.998357368,0.00274258069934
496,235.789570511,0.48000000000000015,0.910418869111,1.1430738941,0.0,5.30013502405,5.63219440849,0.01,-0.234701064327,-0.360567277689,-5.82924988521,-28.777794407,28.4190103993,0.0,0.00110486065394,891.919914873,900.001555782,0.00320458843054
497,235.866661111,0.48000000000000015,1.23733052947,0.912915033822,0.0,5.29852554754,4.3972020572,0.01,0.625503271711,-0.206769783241,-5.79678138803,-28.7777701181,28.4536394143,0.0,0.000852861284155,887.263159101,900.000315209,0.00637385142751
498,235.762925714,0.48000000000000015,1.13447699881,0.939905184745,0.0,5.29498100565,4.13877841473,0.01,0.0112349017184,-0.016862954514,-5.76322459946,-28.7777937539,28.688853666,0.0,0.000516801865212,899.753571827,900.001153539,0.00164892780917
499,236.494516135,0.5400000000000001,1.09545626392,1.40047131089,0.0,3.58102247393,3.64708106859,0.01,-0.429695451761,1.28856240227,-5.07078081584,-28.8118330959,28.3619913331,0.0,-0.00119424864478,899.986991123,899.999865991,0.0034144574516
500,233.435048697,0.4200000000000001,0.396136673539,0.733339307497,0.0,0.683873783078,2.69550125417,0.01,-3.08144622544,-0.840086316458,-4.98346232838,-28.6949040636,28.1549940223,0.0,0.00345892691684,882.544486812,900.001633393,0.00148275350807
501,234.689915554,0.4200000000000001,1.07488417881,0.691261401601,0.0,0.672123174814,5.39801942513,0.01,0.897320648546,-1.92899504043,-5.26058847694,-28.6948093149,28.4699908925,0.0,-0.00236623161763,899.071405737,899.998708277,0.000130784342042
502,232.930343921,0.5400000000000001,0.360489085407,0.878654472726,0.0,3.57776199018,2.99851475649,0.01,-1.01623824809,-0.189886672964,-6.60186374942,-28.8118147666,27.825170707,0.0,-0.00157628919068,899.999940396,899.999700865,0.00219012249407
503,236.268725314,0.5400000000000001,1.67641071251,0.740149621452,0.0,3.57966300887,0.882019812198,0.01,2.48207392831,-1.98986126447,-4.85768942023,-28.8118196793,28.7935569723,0.0,-5.54363342906e-05,899.998956719,899.999055668,-0.00218524129693
504,235.788380086,0.5400000000000001,1.19186879251,0.928665793821,0.0,3.57019820447,0.468533658808,0.01,1.55469533814,-1.59845779973,-6.1111877579,-28.8116990691,28.7960310089,0.0,0.00114812515449,899.999884279,899.995067751,-0.000119908308986
505,232.41313204,0.48000000000000015,0.0523109044547,0.725383119673,0.0,5.29785941629,1.09285402717,0.01,-2.42197973133,-0.8275534879,-4.51710381979,-28.777788406,27.3361676475,0.0,-0.000156794874291,822.074066777,900.0013141,0.000970204786146
506,234.443071024,0.6600000000000003,1.06097459541,0.894540993688,0.0,0.129516223464,1.20428177442,0.01,0.84178218833,2.37937191322,-3.84100968227,-28.8315832872,28.8308372263,0.0,-0.00151871471533,900.002244209,900.001168789,0.000890137493097
507,234.859153575,0.48000000000000015,0.962238030027,0.63792760695,0.0,5.30029318906,5.0623350393,0.01,0.0255928401735,-1.5667232832,-5.65775250921,-28.7778117596,28.7582324202,0.0,6.08496833988e-07,899.573388159,900.00184431,0.0044204546506
508,235.711446198,0.48000000000000015,1.20061514564,0.868150057434,0.0,5.29073753218,4.99903252447,0.01,0.432731760573,-0.673668266545,-5.88678245079,-28.7777078206,28.7657589182,0.0,0.00132804673917,899.721276846,899.999230399,0.00149345770339
509,236.586362315,0.48000000000000015,0.938987220047,1.55180328868,0.0,5.31449581116,4.5318131802,0.01,-0.910411209606,0.940134263425,-5.49883730056,-28.7777965695,27.6000987162,0.0,-0.00148117745058,843.965259883,900.001187796,-0.000252732045458
510,235.491700168,0.48000000000000015,0.735246337723,1.14360276165,0.0,5.29590026799,3.06021505129,0.01,-1.13396649027,0.339030049592,-4.75802149405,-28.7777145711,18.9564038708,0.0,0.00325239725447,5.99999290551,899.998765239,-0.0012277390618
511,236.212344049,0.6000000000000002,1.20400848723,1.22984751593,0.0,1.87446470426,5.18589708203,0.01,0.588729661088,1.40817679465,-2.76648029346,-28.8258886421,28.823107381,0.0,0.000252479030477,899.996809456,900.001394921,0.000368417315564
512,235.33524411,0.48000000000000015,0.65596178573,1.11023378073,0.0,5.29784534893,5.84347191557,0.01,-2.36726342329,0.634193572844,-5.64118072994,-28.777656057,26.3567818791,0.0,0.000340501654667,764.198305213,899.996982553,0.00533761641861
513,236.703112798,0.7200000000000003,0.507216256562,1.93251461991,0.0,4.67379395111,1.51257074963,0.01,-1.17590272858,2.09540211496,-5.38844410521,-28.8339858292,21.5606097817,0.0,0.000871715321663,787.467538861,900.00217167,-0.00144707427357
514,236.162222844,0.48000000000000015,1.04011298876,1.13843026324,0.0,5.29557241633,1.30724684993,0.01,0.0481811981581,0.0406804695492,-3.78258021474,-28.7777539111,28.6649798944,0.0,0.0036619271564,898.512190858,899.999699226,-0.000129640084246
515,233.119505266,0.48000000000000015,0.306986158395,0.948236424002,0.0,5.30327833158,5.56219976671,0.01,-2.04433677158,0.45650802073,-4.59566964347,-28.7777792113,24.5065206289,0.0,0.012624630123,645.486142904,900.001170692,0.0914682134881
516,236.053614733,0.48000000000000015,1.10900592545,1.11070379737,0.0,5.30307446905,2.16346964312,0.01,0.114614868391,0.548904767398,-3.99764037729,-28.777781644,28.7105027009,0.0,-0.00160790366842,899.767099871,900.001333297,-0.000736064185691
517,235.755406199,0.48000000000000015,1.2218833214,1.21527485003,0.0,5.3112823589,3.69446444679,0.01,0.539656811609,1.21697277208,-6.00295390482,-28.7777461755,28.416295038,0.0,0.00230888429552,881.115877194,900.000147682,0.0703811151785
518,233.615552218,0.48000000000000015,0.359291936415,0.83136908048,0.0,5.29400257138,1.81945913975,0.01,-1.75075530929,-0.553317305057,-3.77344383006,-28.7776420013,28.7511668452,0.0,0.00168115351164,898.904782263,899.996498665,0.00187921230748
519,235.281977119,0.5400000000000001,1.23722608851,0.732079503366,0.0,3.58293201046,2.96866284449,0.01,-0.163845485009,-0.520035472341,-3.5672397989,-28.8118968282,28.8103487057,0.0,-0.00068204856296,899.998937853,900.001241501,-0.000995367121064
520,235.688852313,0.6000000000000002,0.776102439167,1.16339258059,0.0,1.85570637745,3.49383406964,0.01,-1.68491401833,0.636480896872,-5.62445065166,-28.8258524674,27.9018571168,0.0,-0.00182766454986,900.000100843,900.000384858,-0.00297745716045
521,234.381688579,0.48000000000000015,0.421195473596,1.16995895018,0.0,5.29323263111,6.2772411806,0.01,-1.89094645678,0.373285056464,-5.10728803442,-28.777879993,20.2114083802,0.0,0.0026012652834,138.423921896,900.004722551,0.00145867192292
522,235.642367618,0.48000000000000015,1.68513861477,0.638558435162,0.0,5.30448864196,4.65402227582,0.01,1.40718510313,-1.00947175138,-5.9800222944,-28.7777187947,28.7533697036,0.0,-0.000148660197038,899.133173082,899.998203751,-3.43902673528e-05
523,234.582837855,0.6000000000000002,0.591386613095,0.96479038829,0.0,1.86188365091,5.59241932355,0.01,0.0632263026154,-0.00228415680322,-3.34383873968,-28.8258559155,28.7364808281,0.0,0.000603631736947,899.997186319,900.000905492,0.000212056752682
524,237.380341541,0.5400000000000001,1.44006666396,1.47755448037,0.0,3.58510045548,0.945001942051,0.01,1.25908481445,0.126012032113,-5.87292903228,-28.8118429401,28.6815984584,0.0,-0.00320443445031,900.000302788,900.000083727,-0.00406674082524
525,235.602584814,0.48000000000000015,1.33739014752,0.930470301671,0.0,5.30634888824,5.83626700416,0.01,1.91627713593,-0.743465564534,-5.44696662791,-28.7777408944,28.7740203053,0.0,0.00148010408688,899.879152795,899.999028399,-0.00174641672525
526,236.484161072,0.6600000000000003,1.17361585099,1.00278473185,0.0,0.124316238631,1.62846815972,0.01,-0.50301447537,1.5367224305,-4.24386499536,-28.8315408233,28.7417190949,0.0,0.0016597799393,900.001283117,899.999674867,-0.00122685367087
527,236.043424675,0.6000000000000002,0.728337726247,1.39788290975,0.0,1.86006625822,3.99455277329,0.01,-1.77184358576,0.695225756061,-3.93111467488,-28.8258539567,28.4265217762,0.0,-0.000346195014009,899.996714108,900.000837009,0.00318918746151
528,235.267401255,0.4200000000000001,1.28010006239,1.01923959456,0.0,0.687366306611,6.05716188998,0.01,2.57183332228,0.047331019856,-5.21429736684,-28.6948742931,28.6861238034,0.0,-0.00196833969099,900.001910827,900.000962533,-0.00265527953186
529,235.394894299,0.48000000000000015,1.69231813209,0.700089875442,0.0,5.28126749346,0.497243301017,0.01,3.08149985077,-1.23908275989,-4.49090005434,-28.7776234581,28.7760700385,0.0,-0.00283587433783,900.003714043,899.995558383,0.000175940887684
530,234.810039315,0.5400000000000001,1.00172748605,0.804166657691,0.0,3.58113351485,5.43408474066,0.01,0.23647539243,0.638589293211,-5.39367257427,-28.8118210132,28.796842557,0.0,-0.00168884640592,900.001507101,899.999155172,0.000678331686972
531,236.00234027,0.5400000000000001,1.73126803398,0.793648637195,0.0,3.57472593358,1.89255803944,0.01,1.97372444557,-1.63494692372,-4.56400569777,-28.8117639988,28.810115526,0.0,0.000907373505004,899.997645718,899.998271052,0.000601489650183
532,235.180384465,0.48000000000000015,0.857364227967,1.01657114966,0.0,5.29184167406,5.44117449733,0.01,0.299865095041,-0.353015078634,-4.99762909647,-28.7777313362,28.6991238492,0.0,-0.00397429255884,895.989911214,899.999789178,0.000114994012873
533,236.319658555,0.6000000000000002,1.31264751561,0.932076457994,0.0,1.85815449571,5.54374692859,0.01,0.900914602518,1.04573029805,-3.72504804547,-28.8257408072,28.8245750574,0.0,-0.00116736444686,899.998613772,899.997082303,0.00124470718084
534,236.762241483,0.48000000000000015,1.90469899348,1.13520502506,0.0,5.30425619304,1.44101704127,0.01,2.97542079988,0.668997648413,-3.55366834192,-28.7778245515,28.7216818613,0.0,-0.00202459565457,897.457421391,900.002314237,-0.00396948256595
535,234.634593772,0.48000000000000015,0.508196460313,1.03409368319,0.0,5.30053548008,0.583459871784,0.01,-1.05116825702,-0.961664009422,-5.07422934464,-28.7777814687,18.8361653402,0.0,0.0023330496255,59.3347676696,900.001216512,-0.00115495069355
536,233.888932644,0.5400000000000001,0.944729869821,0.556482085446,0.0,3.58237797335,6.25509645526,0.01,-0.38950474462,-1.02467075465,-4.35494211938,-28.811867465,22.1264909753,0.0,-0.00233648958941,899.988853119,900.000324012,-0.000993337213842
537,235.271733276,0.4200000000000001,1.20429020385,0.867067207774,0.0,0.680224921545,0.761142430097,0.01,1.75538957809,-0.153867100141,-4.48081355511,-28.6948478508,17.6574838067,0.0,0.00314976566357,885.064887268,899.999858035,0.000337743255913
538,234.030143164,0.48000000000000015,0.153994186144,0.989319986346,0.0,5.28649799385,2.01110077044,0.01,-4.28002670459,-0.272729255635,-5.00561230376,-28.7778105356,1.10250876708,0.0,0.0285216997117,0.141508804302,900.002418871,0.0576738956342
539,232.219085103,0.5400000000000001,-0.13395794892,0.696684629597,0.0,3.57627840786,2.58287032423,0.01,-4.01774496159,-0.778147841099,-5.29446526468,-28.8117875913,0.498880466577,0.0,-0.000321878903479,0.00467640440989,899.997862285,0.000861018316398
540,236.418245205,0.5400000000000001,2.08197392894,1.02320731085,0.0,3.58307873612,5.28573711305,0.01,4.86985621356,-0.202467126846,-4.72490453666,-28.8118184213,2.16235107072,0.0,0.00245325536706,0.163666813637,899.999456069,6.61695723584e-05
541,236.596927031,0.5400000000000001,2.23419166129,1.07472957602,0.0,3.57035377043,5.05844749904,0.01,5.29092493599,0.149300657078,-4.62352400425,-28.8117877021,0.693847219233,0.0,-0.0008903336754,-0.00034916255759,899.998076633,-0.00145236767658
542,236.211389358,0.48000000000000015,0.906123582064,1.27376505315,0.0,5.30062201831,2.2697987711,0.01,-0.511966140233,0.858925982137,-4.24285061589,-28.777727094,5.69586731921,0.0,-0.000653729498655,1.96422132922e-05,899.99954768,-0.00100423385412
543,236.188398002,0.48000000000000015,0.995976591598,1.18918998888,0.0,5.28668016302,2.76023700363,0.01,-0.380286963021,0.71390023627,-4.59523780656,-28.7776297393,5.69936981373,0.0,-0.00280405711189,0.125714544995,899.996229723,0.00104106555389
544,236.204773805,0.48000000000000015,0.973130150998,1.2101883634,0.0,5.28897125767,2.74634483463,0.01,-0.441935308711,0.780493026966,-4.5234131587,-28.7776777139,5.70336756283,0.0,0.00291464398056,0.0432441759333,899.998336318,0.000557039104285
545,236.247622811,0.48000000000000015,0.9453849407,1.24086138673,0.0,5.30144022648,2.60760906889,0.01,-0.491182180706,0.847904962974,-4.39953949488,-28.7778036197,5.7037249024,0.0,-0.00240487222639,0.0355825035865,900.001900413,-0.00202961090422
546,234.477305489,0.4200000000000001,0.578887253202,0.896756056095,0.0,0.673114235868,2.13062142972,0.01,-1.40984369757,-0.163422366904,-4.63334148348,-28.6947846807,6.21530620227,0.0,-0.00184937953469,0.00252991450279,899.997755362,-0.00129727615433
547,235.69805268,0.5400000000000001,1.29422847179,1.35908559322,0.0,3.57920168915,0.0306182327399,0.01,0.922471496791,0.9877267494,-4.56512810715,-28.8117734326,0.771383277517,0.0,-0.00335890047456,-0.00245081820696,899.997763654,0.000504982197966
548,235.885905505,0.5400000000000001,1.1216316999,1.22071491334,0.0,3.58219673384,3.68867881529,0.01,0.267842238627,0.530148459266,-4.72039602411,-28.8118651008,6.58926791426,0.0,0.00241075994656,0.00154721561235,900.001520574,-0.000183211371697
549,232.860774669,0.48000000000000015,-0.196169912894,0.901875171105,0.0,5.30712278805,1.64501054808,0.01,-5.23977062395,-0.245181884987,-4.7335064597,-28.7778224843,0.401974008514,0.0,0.0553108946608,0.243161641294,900.002178643,0.0928611751058
550,232.766974585,0.48000000000000015,-0.196799704747,0.862680690541,0.0,5.30407914651,1.86462212861,0.01,-5.16276771913,-0.538186384595,-4.7201474694,-28.7778013183,0.428558113315,0.0,0.0368993617571,0.065917200748,900.002180253,0.0536306999518
551,236.008627106,0.5400000000000001,0.834791109092,1.40638516701,0.0,3.58333204268,3.81583013364,0.01,-0.792319343529,1.50980939661,-4.4917572625,-28.8117976747,5.29012379052,0.0,-0.00060394030207,0.00159433195212,899.99829742,0.00077989638917
552,236.266612399,0.48000000000000015,0.93975628933,1.24903066697,0.0,5.29693032442,2.61317261689,0.01,-0.507034368488,0.876257149306,-4.3614014981,-28.7777652004,5.70611585724,0.0,-0.000962286428037,0.063089251014,900.000674321,0.00167213299759
553,235.185142644,0.5400000000000001,1.35578438783,0.710168872018,0.0,3.57561057442,3.76895123063,0.01,2.19770314779,-0.846635878141,-5.09085531088,-28.8118187953,0.601502951773,0.0,0.000123053973895,0.00298632954558,899.999296954,0.00124827902177
554,236.253429971,0.48000000000000015,0.948516560993,1.23814014664,0.0,5.28024793366,2.67616583112,0.01,-0.496091531715,0.854661788605,-4.40034316686,-28.7776655437,5.70659595863,0.0,0.000940928788303,0.00367120546955,899.997241825,0.0016094003911
555,236.168062891,0.48000000000000015,1.02411836049,1.16563495316,0.0,5.29918478781,2.79230337593,0.01,-0.305381986513,0.645161314302,-4.6742916779,-28.7777271428,5.69603365545,0.0,0.00219938325068,0.0578653834999,899.999684862,-0.00149613433036
556,236.323924174,0.48000000000000015,0.931247855792,1.26882348784,0.0,5.29537985367,2.62292321087,0.01,-0.527246866091,0.946731954408,-4.26412668731,-28.7777198658,5.71255582986,0.0,0.00176841204534,0.0796403254204,899.998660278,0.000397815274448
557,235.655777801,0.48000000000000015,1.02610191888,1.0330228748,0.0,5.30466685456,0.187388880423,0.01,0.468854433671,-0.246308831802,-4.84298094179,-28.7778247893,5.73969583664,0.0,-0.0010611460619,0.00138650319585,900.002906777,0.000122925832993
558,236.137851563,0.48000000000000015,1.05881562394,1.13784050365,0.0,5.29256266958,2.92007134837,0.01,-0.22520495848,0.581035650796,-4.77806874912,-28.7777435198,5.69611585627,0.0,-0.000515940163529,0.0278169239725,900.001067502,-0.000816337832599
559,236.129771605,0.48000000000000015,1.04542113639,1.14606517157,0.0,5.31322913948,2.91770197642,0.01,-0.263415627782,0.608915731888,-4.76467456552,-28.7778668208,5.69791229565,0.0,0.000895549209382,0.0836622336081,900.003635556,0.00154330412989
560,236.312726151,0.48000000000000015,0.932657278386,1.26468298257,0.0,5.29115626353,2.6297672195,0.01,-0.525994028269,0.933727275003,-4.28225728369,-28.7777568912,5.71163586381,0.0,-0.00169163842582,0.0444895972513,900.001154115,0.000106502109153
561,232.789712085,0.48000000000000015,-0.161581743769,0.831407083058,0.0,5.29171345768,2.04865828655,0.01,-4.94648600122,-0.773490551303,-4.71038970305,-28.7777259271,0.449549436297,0.0,0.0314482556976,0.0396833432761,899.999695618,0.0263796680762
562,234.217605499,0.4200000000000001,0.49841144525,0.934809461186,0.0,0.677071125119,1.74244896239,0.01,-1.59470406262,0.0129013305934,-4.71035343625,-28.6948164524,6.21785905965,0.0,-0.000427846649602,0.000629663898974,899.998999071,0.00247236059561
563,236.163672328,0.48000000000000015,1.00640346212,1.17918691695,0.0,5.30361559523,2.81968316616,0.01,-0.360659074371,0.696310822209,-4.64856844868,-28.7776961285,5.70006445705,0.0,-0.00214699752643,0.0528454360902,899.998679097,-0.000778950658181
564,236.177943878,0.48000000000000015,0.989159340468,1.19457891872,0.0,5.29786073412,2.80147241414,0.01,-0.406442084526,0.742678418046,-4.59567034598,-28.7776630335,5.70245963429,0.0,0.000824245707772,0.098805370687,899.997171795,-0.00025343795331
565,236.181199376,0.48000000000000015,0.924324424526,1.31974900638,0.0,5.29851555162,2.66425636401,0.01,-0.412944433153,1.1260041606,-4.21126945995,-28.777730762,5.74419459446,0.0,0.000460740792626,0.00438372502653,899.998727036,0.000248219580735
566,236.24262544,0.48000000000000015,0.947821815923,1.24123423115,0.0,5.30606061545,2.70405637739,0.01,-0.502438667499,0.874995742432,-4.41450252629,-28.7778071774,5.70848199579,0.0,-0.00105443410474,0.000302333985389,900.002191331,0.00151421587719
567,236.171060105,0.48000000000000015,0.997521898198,1.18717550688,0.0,5.29947371997,2.81025398824,0.01,-0.384323314641,0.720155932715,-4.62207487383,-28.7777071504,5.70124684095,0.0,-0.000446959609853,0.0100678585702,899.999333998,-0.00164742805686
568,236.065344613,0.5400000000000001,0.890175471988,1.3667654028,0.0,3.5826412948,4.31612346394,0.01,-0.494715323739,1.57051268182,-4.75649044516,-28.8118662875,5.30050076721,0.0,-0.00158284482585,-0.0026278767733,900.001245525,0.00121059106687
569,234.851747451,0.5400000000000001,1.11335843061,0.68189808207,0.0,3.58405657977,3.58392490712,0.01,1.21390085545,-0.917971582635,-5.15021987819,-28.8118145857,0.586838992643,0.0,0.000156213829501,-0.000180069740311,899.99930123,0.00359854572574
570,232.485486198,0.5400000000000001,0.128088535484,0.669819619001,0.0,3.58112527741,3.63689432454,0.01,-1.71306626156,-0.978516969542,-5.32609730683,-28.8117692087,2.06120786324,0.0,-0.00209340049942,-0.0059434980431,899.997360835,0.000911364780144
571,234.931306231,0.48000000000000015,0.61354882804,1.01480412011,0.0,5.29896700612,4.61199238825,0.01,-0.271334110811,-0.735954628275,-4.74075308177,-28.7778051126,3.3096236011,0.0,0.00185462388833,0.0029009368629,900.001712039,0.000398626520261
572,234.667286933,0.5400000000000001,1.11889636662,0.708258682461,0.0,3.57737986476,4.18166087047,0.01,1.99949571741,-0.943490436021,-4.97802750228,-28.8117757928,1.7839190502,0.0,0.00115750325153,-0.00120569732423,899.998361979,-0.000752179087525
573,236.335163919,0.5400000000000001,1.95840778641,1.25544385813,0.0,3.58710383527,5.68435116781,0.01,3.88267237627,0.657845228696,-4.48418245287,-28.8117943753,0.733757222573,0.0,0.000592112099461,-0.0011668479526,899.998518006,0.000447588828103
574,234.25429314,0.48000000000000015,0.0186523593812,1.12172932989,0.0,5.29371658623,1.57016023874,0.01,-4.74926134367,0.37835640303,-4.48161833171,-28.7777418476,0.867612816389,0.0,0.0440491126551,0.225651836604,900.000229107,0.0477630560939
575,236.707043244,0.5400000000000001,2.2528025672,1.17716398571,0.0,3.58157595942,5.71211774203,0.01,4.84003558369,0.312739584474,-4.56880395057,-28.8118969031,1.91122368561,0.0,-0.00211157240345,0.00227601509114,900.002227625,-0.00337051275842
576,235.769299489,0.48000000000000015,1.06874298187,0.894567234418,0.0,5.29568306242,2.24961538505,0.01,-1.24133420206,-0.018274852227,-4.78213830593,-28.7777179835,3.36493505294,0.0,0.00745581645332,0.259741844842,899.998838058,0.00801874774559
577,234.995878792,0.4200000000000001,0.757242533519,1.05482766921,0.0,0.671395961609,5.87964739696,0.01,-0.622116773585,0.162842963888,-5.03559421649,-28.6948230375,6.19205976715,0.0,0.00221072237944,0.0305575063363,900.000239369,-0.00127501481467
578,235.511085397,0.4200000000000001,1.01157237305,0.978771027849,0.0,0.668459751146,0.951140616474,0.01,0.318395186682,-0.0408970687379,-4.96926091986,-28.6947583621,6.14605716109,0.0,-0.00270843001489,0.00282693375784,899.997370286,0.00141635248416
579,235.845857871,0.48000000000000015,1.04645962668,1.22403427806,0.0,5.29970494085,6.05911477456,0.01,-0.153050367701,1.11250260397,-4.86882198358,-28.777742099,10.3235171084,0.0,-0.000154417523731,0.00199350638738,900.000269286,0.00146716347692
580,235.175368978,0.5400000000000001,1.05131667843,0.796901291207,0.0,3.57905058318,3.51113107421,0.01,0.672041527518,-0.707934665633,-5.38329241994,-28.8118045983,0.947342786166,0.0,-0.00327749127192,0.000255924559112,899.998972382,0.000421786265859
581,234.992138668,0.5400000000000001,1.3145153821,0.73687754479,0.0,3.57210933522,4.33415764164,0.01,2.71121713653,-0.880513456973,-4.89617711861,-28.8117928669,1.78655797765,0.0,0.000261517905793,0.00245864266372,899.998887166,-0.000166771405628
582,235.882607374,0.5400000000000001,0.799780228524,1.40398909837,0.0,3.57106090985,3.60516162496,0.01,-0.924179462971,1.39218460585,-4.4529986639,-28.8118708246,5.28267071924,0.0,0.00184085479994,7.89373688321e-05,900.000371636,-0.00166382853045
583,236.174976468,0.48000000000000015,1.02058922747,1.16861467949,0.0,5.29875413091,2.75451433019,0.01,-0.308654293841,0.646533823968,-4.65644193801,-28.7777570774,5.69500287093,0.0,0.000611043770949,0.0536016549451,900.000143153,-0.00307844159022
584,236.137652405,0.48000000000000015,1.0386908584,1.15155246963,0.0,5.30096621814,2.91110810856,0.01,-0.281956757785,0.625128628237,-4.74464829288,-28.7777940315,5.69863473806,0.0,0.00322139065262,0.126542088161,900.001016633,-0.000420586095896
585,236.222274578,0.48000000000000015,0.958029488819,1.22719605862,0.0,5.29223050203,2.74097546383,0.01,-0.482008277918,0.836189607114,-4.46419061414,-28.777679175,5.70703091782,0.0,0.000846708281319,0.0518112860469,899.998857192,9.58660209706e-05
586,236.264085592,0.48000000000000015,0.940052230504,1.25246753681,0.0,5.30709989934,2.66195430085,0.01,-0.514746612869,0.902145730289,-4.36736333498,-28.7777371548,5.70924448282,0.0,0.00374331241757,0.00542457034792,899.999625057,0.00264051114039
587,236.0261308,0.5400000000000001,0.845521059172,1.40275881834,0.0,3.57642283605,3.88394495047,0.01,-0.747642785033,1.52921666423,-4.49442888874,-28.8118927833,5.29235598144,0.0,0.000633328649686,-0.00369631644762,900.002237846,0.00021579028347
588,232.875306257,0.48000000000000015,-0.104251794462,0.805490262228,0.0,5.30809317516,2.20983393111,0.01,-4.64279162401,-0.974067485561,-4.68544777784,-28.7777520576,0.467101889998,0.0,0.0228642889553,0.00804990440471,900.000275663,0.00818064367258
589,235.79013074,0.5400000000000001,1.27855130353,1.01863153258,0.0,3.57416057171,0.903085005111,0.01,0.928570159395,-0.056597547399,-4.21462582578,-28.8118467144,3.70802175835,0.0,-0.000676358401051,0.0301911631822,900.001017487,0.000522397601409
590,233.907218845,0.48000000000000015,0.512993419209,0.847309197178,0.0,5.30658098023,5.37374187698,0.01,-0.787478153722,-0.585154496034,-4.70436166391,-28.7777331755,5.02303751744,0.0,0.00231776657623,5.24631536233e-05,899.999641619,0.00115163361324
591,234.700094047,0.5400000000000001,1.06848900083,0.609729936668,0.0,3.58466128174,1.259247914,0.01,0.255648229675,-1.55406127864,-4.32343586472,-28.8118549125,4.74161856197,0.0,0.00227281405124,0.000703345231884,899.999928824,0.000334727542295
592,234.579764086,0.5400000000000001,0.577767643842,1.04109671339,0.0,3.58089277587,4.86704996502,0.01,-0.467868263953,-0.175847220037,-5.535053226,-28.8117598224,4.09390094936,0.0,-0.000953866940286,0.00230228730191,899.996764507,0.00243605339917
593,236.614785473,0.5400000000000001,1.99681030039,1.16237004912,0.0,3.57232420113,0.156011138137,0.01,3.43523123757,0.347601518109,-4.3190504841,-28.8116939968,2.70950037126,0.0,0.000653431262774,-0.00138399412717,899.995627973,-0.000515475311817
594,236.238845697,0.48000000000000015,0.954198280403,1.23115772771,0.0,5.28231275056,2.70901803785,0.01,-0.486893269971,0.840341016502,-4.43301225687,-28.7776959657,5.70652604708,0.0,0.00320466667667,0.00349170143055,899.99805383,0.000835729752477
595,236.117863979,0.48000000000000015,1.07736011952,1.12329376811,0.0,5.30931926735,2.96360738172,0.01,-0.176978581123,0.542583693566,-4.82825620877,-28.7778266799,5.69531370964,0.0,-0.000932230056722,0.025403741869,900.002656001,9.10153851963e-05
596,236.10430123,0.48000000000000015,1.08307503625,1.11818167068,0.0,5.31035874787,3.00332208183,0.01,-0.164997210482,0.533054773693,-4.85402888576,-28.7777820215,5.69608226298,0.0,0.000275588087109,0.0178267227132,900.001229395,0.00267835886219
597,236.120060528,0.48000000000000015,1.0868067027,1.11765527933,0.0,5.29120587592,2.99790570224,0.01,-0.153705525676,0.529026771181,-4.84262873442,-28.7776698077,5.69539553695,0.0,-0.00471901547219,0.00163808913476,899.997336107,0.000454525535824
598,236.172002442,0.48000000000000015,1.02957713347,1.16190268112,0.0,5.29134374936,2.77806168073,0.01,-0.287110206709,0.62913040449,-4.67855924274,-28.7776941384,5.69460976121,0.0,0.000783841460256,0.0014539344856,899.998366203,1.17868701918e-05
599,236.197674952,0.48000000000000015,0.99438129252,1.19050747377,0.0,5.30498735985,2.64199161006,0.01,-0.360963976494,0.691399153446,-4.57249049229,-28.7778441658,5.69442680011,0.0,-0.000149340048493,0.00235024762628,900.002935094,-0.00156215300353
600,236.141690133,0.48000000000000015,1.0587625834,1.13840663392,0.0,5.29523540551,2.90698362808,0.01,-0.223526246769,0.580136111686,-4.77256136863,-28.7777381548,5.69561158982,0.0,0.00353996331612,0.00472267799234,899.999575486,0.00226413613984
601,236.162397725,0.48000000000000015,1.01342724561,1.17279350103,0.0,5.28964283089,2.85784731175,0.01,-0.346694775513,0.682596414397,-4.66658580427,-28.7776867558,5.70045402164,0.0,0.00149692278819,0.00983454787984,899.998450451,-0.000345033388733
602,235.394268793,0.4200000000000001,0.789169706807,1.12741012066,0.0,0.666772325998,1.67307736814,0.01,-0.667080603323,0.600162183786,-4.7748718983,-28.6947818423,6.21868283701,0.0,-0.00103728617127,-0.00394572168614,899.997647867,0.00145674831337
603,236.095232102,0.4200000000000001,0.931410731406,1.23186208464,0.0,0.68707245903,3.14719015732,0.01,-0.545419264216,0.743263843847,-5.01752608215,-28.6949265893,7.03577793114,0.0,-0.00252232133818,0.000886857209856,900.002729264,0.000283476997603
