time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.129626809662,1.28727186547,14.0478719102,0.1453640786,0.0363950726132,0.0,-0.289310314788,1.84408540698,4.16012827298,0.0485635302529,-0.0984963131892,0.0,495.32014621408166,493.9216276953894,493.7670611200063,495.20900335944924
1.9800000000000013,-0.147764671851,1.40104779827,14.3015157705,0.149370129996,0.0317377295286,0.0,-0.314751113845,1.94877163491,4.29403674862,0.0358520226012,-0.0873788895848,0.0,467.2751710198398,468.1339681576984,468.00152017374654,467.0120109325811
2.0400000000000014,-0.167267858959,1.52087346725,14.561141579,0.153031615426,0.0282810404131,0.0,-0.334995477283,2.04567544942,4.35978928546,0.0481678842509,-0.0738904132502,0.0,447.052933221325,448.1452289138249,447.5781040805771,448.58024942589475
2.1000000000000014,-0.187922094248,1.64661670893,14.8249516721,0.156439856639,0.0238994007981,0.0,-0.353041168143,2.14601424653,4.43347277037,0.0389913755355,-0.0778576997201,0.0,451.5472143557719,451.2226713457825,451.2368526850385,450.49652275086373
2.1600000000000015,-0.209669175936,1.77883531518,15.0957023173,0.158851790624,0.0282356222185,0.0,-0.372365522764,2.26137322194,4.59076388049,0.0409746703133,-0.111957542659,0.0,479.05766374373417,476.4513054906106,477.1490303618176,477.3011091630252
2.2200000000000015,-0.232527190491,1.91742953559,15.3722036884,0.161313944069,0.0220448933943,0.0,-0.388996848594,2.35858301777,4.62571113572,0.0384028561608,-0.121198723675,0.0,440.972991697457,440.19689374350844,442.17633059406114,441.96521843505474
2.2800000000000016,-0.256247189534,2.06173176967,15.6497618504,0.165829107805,0.0169595011684,0.0,-0.401209958413,2.45184358529,4.62608602119,0.020869924923,-0.106156775699,0.0,429.6098182731612,430.87096497131324,431.76315718618815,430.28164884560863
2.3400000000000016,-0.280690616192,2.21254157653,15.9323346732,0.170155029857,0.011378118979,0.0,-0.412943382105,2.57547120537,4.79211452071,0.000427055352311,-0.117155670945,0.0,482.5267716374721,481.6859975921792,483.5730630075516,482.03039714626055
2.4000000000000017,-0.305685480227,2.37011412746,16.2206304747,0.170920377764,0.0120183873014,0.0,-0.420249852813,2.67692939311,4.81754619251,-0.0102706196728,-0.0879952978157,0.0,439.37076767929676,441.771824892405,441.80384243498986,440.92085316407616
2.4600000000000017,-0.331165090228,2.5345865922,16.5151643874,0.171414584457,0.00674157363838,0.0,-0.428458482061,2.80530624098,4.99935135994,0.000135151924757,-0.0905336963008,0.0,488.827733910279,488.6327251354355,489.19420045400113,489.96863336471324
2.520000000000002,-0.356971810075,2.70551775233,16.8134336673,0.171877827301,0.00131285133871,0.0,-0.431337792075,2.89240557548,4.9431590342,-0.00855184587232,-0.0903787940948,0.0,416.3706929723923,416.37678629165254,416.6300875822795,415.86977790901705
2.580000000000002,-0.382878189975,2.88282963055,17.1150204866,0.172356822744,6.28208642127,0.0,-0.431917132044,3.01783319828,5.10887065651,-0.0207287752788,-0.0725330564291,0.0,485.38670458618026,486.7191281552926,486.1252176117826,485.21190592727896
2.640000000000002,-0.408787748143,3.066354917,17.419071064,0.171585065014,0.00060585250019,0.0,-0.431843267486,3.09958674032,5.02649904026,-0.0143080490444,-0.0467473810615,0.0,407.84558130213634,410.1392165063675,408.27368003901137,408.8462831656349
2.700000000000002,-0.434711401449,3.2559384976,17.7249668058,0.172687115604,6.28169178363,0.0,-0.432061588937,3.21975735349,5.16924551679,-0.000122850244401,-0.0572264892198,0.0,481.0443703224962,480.24868195048504,479.047902487386,480.1256081785556
2.760000000000002,-0.460611737943,3.45186616002,18.0344343675,0.172678626999,6.27969727085,0.0,-0.431127570863,3.31108466812,5.14639199772,-0.000180098797157,-0.071622692228,0.0,430.42497073436346,429.20172618652055,430.09820811728673,430.0933618357779
2.820000000000002,-0.486420000061,3.65423931888,18.3481114726,0.17479247887,6.28304913093,0.0,-0.429492092447,3.43470328252,5.30855903082,-0.0173925194919,-0.0425023122436,0.0,486.23582304905324,488.4104213008094,487.95662894704117,486.6698815104052
2.880000000000002,-0.51218740978,3.86321113752,18.666779236,0.173891852278,6.28098407588,0.0,-0.429234021534,3.53082799357,5.31363736807,-0.0142808269553,-0.035979147865,0.0,440.04573585797084,440.5846383897395,441.55637672525427,441.81314311749577
2.940000000000002,-0.537905415075,4.0785823339,18.9894971271,0.175917165777,6.28169793547,0.0,-0.428131566933,3.64818798924,5.44283100927,0.00315516636901,-0.0557845736046,0.0,480.4097921465038,478.9045716481866,478.86303118687437,480.1878709289753
3.000000000000002,-0.563603921547,4.30049416798,19.3170232331,0.17642315006,0.00807827785137,0.0,-0.429330686315,3.74878147454,5.47443151475,-0.00432495429874,-0.0176024813857,0.0,450.3144694363644,453.39208051942643,451.13336633898086,450.5288444640773
3.0600000000000023,-0.589526749291,4.52829281039,19.6456801063,0.176640187061,0.0117829377736,0.0,-0.435070297331,3.84439616818,5.48068123933,0.00213173481882,0.00512944804655,0.0,442.8804864766996,444.74672350219413,443.58652555659063,444.11657784772024
3.1200000000000023,-0.615853641078,4.76185100285,19.9748840924,0.178919437879,0.012343555339,0.0,-0.442547580518,3.94097359213,5.4925755789,-0.0151803718894,-0.00170804431305,0.0,447.25925928006797,446.70186576332253,445.60800931317584,444.19030587937635
3.1800000000000024,-0.642658334608,5.00119436016,20.3046896907,0.17806062318,0.0186335124601,0.0,-0.451524776864,4.03692169398,5.50083644502,-0.013608941988,-0.0306304732175,0.0,446.3674753505469,444.0004775807481,445.0552111857791,445.18394608705023
3.2400000000000024,-0.670094189191,5.2463077563,20.6352810841,0.177440794525,0.0173946894683,0.0,-0.462899186381,4.13332052847,5.51873627183,-0.00980445840415,-0.040393409465,0.0,447.95750277309185,447.1622676326634,449.17019762335053,449.47881531564497
3.3000000000000025,-0.698201864561,5.49723098799,20.9672720961,0.17774854835,0.0177656779442,0.0,-0.474072405483,4.23065206329,5.54739867615,-0.000565919692779,-0.0599455543563,0.0,453.19507232347894,451.6191458908045,451.56124843199154,452.30615249936454
